Season,Player,Age,Team(s),Minutes,Offense Position,Offensive Archetype,Defensive Role,LEBRON WAR,LEBRON,O-LEBRON,D-LEBRON,Avg Speed Defense,Avg Speed Offense,Minutes Consistency,True Usage%,Years of Experience,Height,Weight,DHO Coverage Aggression,DHO Coverage Versatility,Defensive Positional Versatility,Foul Trouble%,Fouls Committed / 75,Fouls Drawn / 75,Guarded Ball Dominance%,Guarded O-LEBRON,Guarded Off-Ball%,Guarded USG%,Matchup Difficulty,Off-Ball Coverage Aggression,Off-Ball Coverage Versatility,Overall Coverage Versatility,Overall Coverage Aggression,P&R Coverage Aggression,P&R Coverage Versatility,Shot Location Versatility,Stable Avg 2PT Shot Distance,3PT Foul Rate%,3PT Openness Rating,3PT Pull Up Openness Rating,3PT Pull Up Shot Creation,3PT Pull Up Shot Making,3PT Pull Up Openness Rating,3PT Pull Up Shot Making Efficiency,3PT Shooting Talent,3PT Shot Creation,3PT Shot Making,3PT Shot Making Efficiency,3PT Pull Up%,3PT Pull Up Talent,3PT Pull Up Shot Quality,3PT Pull Up Talent,3PT Pull Up%,3PT Shooting Talent,3PT Shot Creation,3PT Shot Making,3PT Shot Making Efficiency,3PT Shot Quality,3PT Versatility,3PT Versatility Rating,3PTA Rate%,Avg. 3PT Shot Distance,C&S 3PT Openness Rating,C&S 3PT Shooting Talent,Stable C&S 3PT%,Drive Foul Rate,Floater Talent,Midrange Talent,Post Up Shot Making,Total Iso Impact / 75,Cut FG%,Stable ATB 3PT%,Stable Avg 3PT Shot Distance,Stable C&S 3PT%,Stable Corner 3PT%,Stable NonHeave ATB 3PT%,Stable Pull Up 3PT%,Movement Attack Rate%,Off Screen Poss/ 75 Poss,Finishing Talent,Screening Talent,Playmaking Talent,Stable Bad Pass Turnovers Per 75,Stable Non Bad Pass Turnovers Per 75,Post Up Impact / 75 Poss,Contested OReb%,OReb Per Game,Putback Shot Making,% Rim Shots Contested%,Post Defense,Bad Pass Steals,Pickpocket Rating,Defensive Rebounding Talent,Defensive RAPTOR,Offensive RAPTOR
2021-22,Nickeil Alexander-Walker,23,NOP/UTA,1466,SG,Secondary Ball Handler,Helper,1,-1.33,-0.73,-0.6,3.82,4.52,90.64,29.05,0,81,257,96.05,31.43,39.4,0.2,2.61,2.41,,-0.04,,19.21,0.22,112.48,50.98,99.5,43.49,105.99,52,46.68,907.42,0.35,-0.38,0,2.82,-0.26,0.25,-0.76,-0.66,0.01,-0.92,-1.54,29.27,-0.16,0.78,-0.16,29.27,-0.66,0.01,-0.92,-1.54,0.42,50.52,-0.52,49.71,49.93,-0.11,-0.24,33.91,6.22,0.22,-0.27,0,-0.29,62.5,36.68,25.8,38.32,38.24,36.65,30.97,16.78,0.36,0,0.41,0.72,1.32,1.03,0,45.95,0.57,-0.23,35.7,-0.17,30,0.4,-0.41,-1.33,-1.1
2020-21,Nickeil Alexander-Walker,22,NOP,1007,SG,Primary Ball Handler,Wing Stopper,1.4,-0.22,-0.68,0.46,3.82,4.5,99.24,39.19,1,75,190,106.67,44.62,46.3,2.88,3.2,2.4,,-0.03,,19.21,0.12,105.49,40.41,99.5,33.33,103.87,37.5,53.25,37.87,2.78,0.3,0.04,-0.67,-0.05,-0.09,-0.4,-0.16,-0.37,-0.3,-0.73,33.33,-0.15,-0.66,-0.15,33.33,-0.16,-0.37,-0.3,-0.73,0.24,41.53,-0.43,47.82,25.09,-0.08,0.37,36.83,5.37,0.26,0.38,0,-0.22,80,34.18,25.95,35.04,37.42,34.17,30.53,17.05,0.5,-0.58,0.84,0.48,1.21,1.24,0,53.85,0.28,0.33,37.3,0,35,0.44,0.11,0.69,-1.33
2019-20,Nickeil Alexander-Walker,21,NOP,591,SG,Secondary Ball Handler,Wing Stopper,0.2,-1.92,-0.34,-1.58,3.82,4.45,101.3,34.6,15,78,205,122.25,38.18,62.2,0.34,3.4,2.74,,-0.35,,18.43,-0.61,112.41,54.48,99.5,43.29,100.45,52.19,53.04,61.26,0.65,-0.04,-0.1,-1.69,-0.23,0.09,-0.97,0.28,0.28,-0.03,-0.27,23.08,-0.01,-0.07,-0.01,23.08,0.28,0.28,-0.03,-0.27,0.1,51.08,0.09,50,26.21,-0.12,0.5,37.84,5.41,-0.37,-0.19,1.2,-0.08,50,33.96,26.01,36.07,38.98,34.27,32.57,15.83,0.06,-0.93,2.1,0.7,1.5,1.48,0.06,33.33,0.19,-0.17,45.9,-0.06,11,0.36,-0.08,-1.71,-1.52
2023-24,Nickeil Alexander-Walker,25,MIN,1921,SG,Primary Ball Handler,Point of Attack,1.43,-1.27,-1.56,0.29,3.82,4.33,97.8,29.57,3,85,260,88.81,26.03,43.1,0.26,2.75,1.62,21.91,,78.09,22.07,1.1,109.27,51.59,99.5,42.33,101.08,49.67,48.59,879.37,1.85,0.43,-0.14,-1.69,-0.48,0.35,-1.49,-0.02,-0.39,0.04,-0.13,28.57,-0.72,1.7,-0.72,28.57,-0.02,-0.39,0.04,-0.13,1.34,36.99,-0.3,62.27,24.69,0.31,0.63,39.85,3.04,-0.32,-0.58,0,-0.07,100,36.65,25.99,38.63,39.46,36.53,34.22,26.53,0.17,-1.29,1.79,-0.24,0.82,0.72,0,40,0.43,-0.03,34.2,,38,0.5,-1.19,,
2020-21,Nico Mannion,19,GSW,364,PG,Primary Ball Handler,Point of Attack,-0.1,-2.89,-1.72,-1.17,3.82,4.72,92.04,21.61,2,81,230,98.56,32.31,57.8,0,2.83,3.03,,-0.17,,18.84,-0.33,96.84,33.85,99.49,47.13,103.87,60.65,33.09,615.99,0,0.54,0.36,-0.49,0.14,0.07,0.15,0.06,0.41,-0.01,-0.25,45.45,0.27,0.36,0.27,45.45,0.06,0.41,-0.01,-0.25,-0.1,58.26,0.38,52.63,26.68,0.06,-0.4,37.22,6.45,-0.07,-0.58,0,0.08,100,34.83,41.99,36.82,38.96,34.85,33,16.16,0.38,-0.87,-0.14,0.82,1.13,1.53,0,0,0.2,-0.84,39.5,-0.11,7,0.88,-0.63,-2.43,-2.19
2022-23,Nicolas Batum,34,LAC,1709,PF,Stationary Shooter,Wing Stopper,2.9,0.27,-0.86,1.13,3.82,4.55,99.81,25.63,10,82,235,98.47,44.44,50.1,1.7,3.18,0.88,18.19,0.3,81.81,21.89,1.08,114.8,58.66,99.49,45.33,100.14,47.14,25.31,60.36,0,0.87,0.07,-1.21,0.19,0.11,0.38,0.08,-0.98,0.18,0.15,58.33,-0.46,0.27,-0.46,58.33,0.08,-0.98,0.18,0.15,1.09,22.34,-0.62,83.2,24.98,0.1,0.84,37.73,21.43,-0.96,-1.14,0,0,75,32.12,25.95,32.92,35.94,32.35,32.79,15.87,0.13,-0.29,-1.86,-0.67,0.51,0.67,0,46.77,0.79,0.26,46,0.03,43,0.23,0.09,0.9,-0.79
2021-22,Nicolas Batum,33,LAC,1462,PF,Movement Shooter,Wing Stopper,1.7,-0.59,-1.77,1.18,3.82,4.67,100.95,32.89,11,75,200,103.72,37.14,38.5,0.89,2.02,1.11,,0.54,,21.57,1.58,112.59,53.61,99.49,43.1,104.45,55.79,38.53,458.88,1.68,0.27,0.15,-1.49,0.04,-0.05,-0.11,0.51,-0.82,0.59,0.77,34.62,-0.44,-0.07,-0.44,34.62,0.51,-0.82,0.59,0.77,0.4,35.73,0.12,69.77,25.09,-0.05,1.29,38.07,0,-0.53,-0.47,0.26,0.08,64.71,35.66,25.14,37.29,38.48,36.18,33.11,11.13,0.45,-0.89,-0.81,-0.22,0.53,0.63,0.01,41.38,0.49,-0.01,47.7,0.01,46,0.3,0.35,-0.59,1.64
2020-21,Nicolas Batum,32,LAC,1835,SF,Athletic Finisher,Wing Stopper,3.6,0.68,-0.66,1.34,3.82,4.19,96.96,33.25,6,77,230,113.44,37.5,58.8,0.76,2.07,1.38,,0.3,,20.46,1.01,109.97,51.6,99.49,44.55,104.51,53.5,15.75,356.72,0,0,0,0,0.09,0.11,0,-0.04,-0.94,0.23,0.18,46.67,-0.57,-0.05,-0.57,46.67,-0.04,-0.94,0.23,0.18,1.24,31.04,-0.33,66.02,24.74,0.12,0.54,39.18,0,-0.64,-0.67,-0.1,0,73.33,33.09,25.54,34.33,38.01,33.24,32.89,11.84,0.64,-0.82,-0.22,-0.45,0.73,0.48,-0.09,58,0.75,-0.05,42.8,-0.05,50,0.39,0.11,2.52,0.04
2019-20,Nicolas Batum,31,CHO,505,SF,Athletic Finisher,Wing Stopper,0.5,-0.91,-1.7,0.79,3.82,4.86,100.27,29.84,9,77,210,120.5,30,54.6,0.79,3.07,1.87,,0.33,,20.68,1.26,109.36,48.27,99.48,43.5,101.13,54.25,47.61,471.65,0.23,-0.05,-0.14,-1.04,-0.18,-0.12,-0.62,-0.52,-0.32,-0.2,-0.59,11.11,-0.49,-0.96,-0.49,11.11,-0.52,-0.32,-0.2,-0.59,-0.02,55.43,0.07,60.49,24.8,-0.01,-0.48,36.68,0,-0.43,-0.63,0,0,50,37.89,25.89,38.9,39.67,37.8,35.14,31.13,2.39,-0.51,-1.46,0.39,0.69,1.12,0,40,1.14,0.34,44.3,-0.08,12,0.37,0.63,2.69,-0.85
2018-19,Nicolas Batum,30,CHO,2354,SF,Movement Shooter,Wing Stopper,2.6,-0.68,-1.06,0.38,3.82,4.24,100.13,33.37,14,83,250,94.57,37.14,40.6,0.17,2.19,1.44,,0.31,,21.7,1.32,115.48,58.15,99.48,46.36,102.17,53.33,28.21,144.83,0,0.92,0.17,-1.55,0.47,-0.08,0.64,0.47,-0.02,0.57,0.67,38.27,0.53,-0.2,0.53,38.27,0.47,-0.02,0.57,0.67,-0.07,52.53,0.61,53.02,25.09,0.06,0.29,38.07,3.67,-0.36,-0.49,0.29,0.12,72.73,36.53,25.77,38.56,41.12,36.98,34.28,30.17,2.48,-0.19,-0.72,-0.04,1.06,0.81,-0.01,54.93,0.95,-0.08,42,-0.11,57,0.22,-0.09,-0.23,-0.88
2017-18,Nicolas Batum,29,CHO,1981,SG,Off Screen Shooter,Low Activity,3.3,0.17,0.61,-0.44,3.82,4.4,102.51,52.38,10,73,186,119.71,35.15,57.7,0,1.33,2.15,,-0.19,,18.83,-0.34,108.97,40.51,99.48,44.15,97.26,44.52,42.26,95.15,0,0.42,-0.06,-1.64,-0.11,-0.4,-0.34,0.05,-0.04,0.07,-0.11,27.59,-0.09,-1.86,-0.09,27.59,0.05,-0.04,0.07,-0.11,-1.59,66.48,0.78,42.15,25.71,-0.35,0.23,37.06,3.75,-0.22,0.53,0.19,0.07,60.87,36.78,26.1,37.9,39.92,36.73,35.48,35.87,2.6,1.45,-0.63,0.46,1.41,1.01,-0.12,50.88,0.89,0.28,36.4,-0.03,53,0.22,0.02,-2.26,1.26
2016-17,Nicolas Batum,28,CHO,2617,SG,Off Screen Shooter,Helper,6.2,1.24,0.8,0.44,3.82,4.63,101.55,37.27,4,78,175,113.54,33.66,57.7,0.23,1.57,2.66,,0.02,,19.3,0.12,102.51,38.55,99.47,48.06,95.77,49.22,40.43,73.56,0,0.37,0.13,-0.6,0.12,-0.2,-0.13,0.35,0.16,0.19,0.04,31.91,0.28,-1.45,0.28,31.91,0.35,0.16,0.19,0.04,-1.81,69.34,1.02,41.54,25.31,-0.44,0.46,35.32,5.16,0.1,0.81,0.47,0.14,57.58,38.92,25.92,40.23,40.16,38.7,34.2,42.83,4.26,0.05,-1.34,0.71,1.43,1.32,0.14,56.52,0.6,0.79,26.6,-0.04,72,0.2,0.81,-0.67,0.87
2015-16,Nicolas Batum,27,CHO,2448,SF,Shot Creator,Helper,5,0.72,0.83,-0.11,3.82,4.57,101.32,42.8,5,79,220,113.2,48.57,57.9,0,1.76,2.3,,0.06,,19.49,0.27,103.85,36.08,99.47,41.16,96.83,35.9,15.38,2.07,0,0.14,0,0,0.33,-0.2,0.27,1.01,0.57,0.68,0.55,31.48,0.77,-1.4,0.77,31.48,1.01,0.57,0.68,0.55,-1.89,76.51,1.59,45.7,25.35,-0.4,0.98,36.73,3.53,-0.68,1.06,0.34,-0.15,52.38,35.98,25.95,39.25,40.15,36,32.38,43.17,2.89,-0.25,-1.16,0.94,1.47,1.61,-0.11,43.64,0.79,0.3,25.1,-0.04,56,0.14,0.63,-1.78,1.2
2014-15,Nicolas Batum,26,POR,2380,SF,Movement Shooter,Wing Stopper,5.5,1.09,0.59,0.5,3.82,4.43,100.43,24.44,8,79,225,115.45,69.66,61.7,0.04,1.7,1.56,,0.46,,20.26,0.99,111.45,43.57,99.46,46.53,98.56,51.72,34.99,25.13,0,0.05,0,0,0.99,0.19,1.36,-0.78,0,-0.83,-1.05,43.1,1.33,-0.44,1.33,43.1,-0.78,0,-0.83,-1.05,0.17,47.53,-0.2,51.5,24.86,0.39,-1.36,32.99,4.96,-0.41,-0.66,-0.4,0.06,64.29,35.94,47.58,41.29,42.65,36.55,31.88,47.2,3.03,-0.54,-0.49,0.32,1.22,0.93,-0.06,48.39,0.87,0.25,28,0,59,0.31,0.86,-0.25,0.58
2013-14,Nicolas Batum,25,POR,2956,SF,Movement Shooter,Wing Stopper,8.8,2.08,1.69,0.39,3.82,4.35,102.73,31.69,8,83,232,96.04,41.33,46,0.88,2,2.6,,0.55,,20.56,1.18,108.37,42.51,99.46,43.33,102.16,48.56,17.65,256.9,0,0.01,-0.06,-0.96,-0.64,0.12,-1.12,0.5,0.13,0.33,0.16,26.58,-0.49,-0.24,-0.49,26.58,0.5,0.13,0.33,0.16,-0.66,54.84,0.7,49.08,24.88,0.11,1.04,38.33,8.64,0.08,0.12,0.37,-0.02,76,35.33,47.12,37.32,39.04,35.31,33.22,35.19,2.66,-0.51,-0.61,0.6,1.32,1.33,-0.04,53.45,1.41,0.02,30.5,-0.03,51,0.31,1.28,0.02,1.89
2023-24,Nicolas Batum,35,LAC/PHI,1529,PF,Athletic Finisher,Wing Stopper,0.97,-1.44,-1.53,0.09,3.82,4.76,102.32,35.67,10,75,200,107.66,43.33,39.7,2.03,2.66,0.63,19.64,,80.36,21.95,1.02,113.84,57.52,99.43,40.17,104.24,48.58,22.5,36,0,0,0,0,0.03,0.13,-0.26,-0.03,-0.9,0.39,0.54,37.5,-0.58,0.9,-0.58,37.5,-0.03,-0.9,0.39,0.54,0.65,36.57,0.02,72.27,49.48,-0.12,0.18,38.83,8.33,-0.92,-0.99,0.44,0,74.07,38.08,25.17,40.28,39.07,37.97,31.32,32.24,2.25,-0.68,-0.24,0.06,0.62,0.52,0,58.57,1.17,-0.1,39.7,,26,0.54,-0.43,,
2017-18,Nicolas Brussino,24,ATL,10,SF,Low Minute,Helper,0,-0.82,-1.07,0.25,3.82,4.52,102.1,24.28,8,83,240,91.31,30.19,37.9,0,0,0,,-0.17,,19.01,-2.57,84.3,20,99.42,35.46,109.93,44.17,43.13,75.41,1.25,0.05,0.03,-0.71,0,0,0,-0.52,-0.92,-0.01,-0.36,0,0,0,0,0,-0.52,-0.92,-0.01,-0.36,0.01,25,-0.8,100,24.05,-0.04,-1,37.71,0,0,0,0,0,0,33.82,26.82,35.56,38.61,33.83,31.02,32.35,2.4,-0.4,-0.45,-0.27,0.72,1.3,0,0,0,0,33.3,-2.46,,0,-1.92,4.17,-7.13
2016-17,Nicolas Brussino,23,DAL,521,SG,Off Screen Shooter,Low Activity,0.2,-1.7,-1.12,-0.58,3.82,4.43,103.52,36.96,9,80,253,98.2,38.11,50.8,4.22,3.14,1.83,,-0.55,,17.8,-1.34,105.52,44,99.42,45.73,100.1,49.95,21.79,204.79,0,1.1,0.08,-1.39,-0.1,0.06,-0.71,-0.09,-0.47,-0.23,-0.92,16.67,-0.47,-0.49,-0.47,16.67,-0.09,-0.47,-0.23,-0.92,0.3,31.12,-0.79,67.38,25.79,0.1,0.49,36,2.33,-0.57,-0.76,0,0,75,38.04,48.92,39.01,39.39,37.92,34.97,30.12,2.23,-1.3,-0.56,0.22,0.8,1.17,0,50,0.48,1.32,38.8,-0.1,12,0.37,-0.23,-3.12,-1.66
2016-17,Nicolas Laprovittola,27,SAS,174,PG,Secondary Ball Handler,Wing Stopper,-0.1,-2.76,-1.71,-1.05,3.82,4.28,99.33,24.48,1,76,210,,,51.8,0,4.23,2.45,,0.06,,19.89,0.48,116.14,44.83,99.42,45.53,105.27,58.37,32.79,238.77,0,0.25,0,0,-0.12,-0.04,-0.72,0.12,0.1,0.01,-0.14,12.5,-0.2,-0.25,-0.2,12.5,0.12,0.1,0.01,-0.14,0.27,42.13,-0.02,57.45,24.73,0.24,-0.15,37.84,1.56,-0.34,-0.62,0,-0.69,100,35.48,25.96,38.02,39.9,35.54,32.67,11.56,0.73,-1.33,0.47,0.81,1.2,1.77,0,0,0.06,0,27.1,-0.22,4,0,-1.44,0.3,-4.57
2017-18,Nigel Hayes,23,LAL/TOR/SAC,122,SF,Versatile Big,Anchor Big,0.1,-1.32,-1.55,0.23,3.82,4.74,88.63,23.18,3,81,224,86.13,20,58.4,0,2.63,0.99,,-0.21,,18.56,-1.05,105.37,39.64,99.41,51.83,102.73,60.67,39.72,77.73,0,0.24,-0.08,-1.21,0,0,0,-0.41,-0.97,-0.12,-0.54,0,0,0,0,0,-0.41,-0.97,-0.12,-0.54,-0.17,18.75,-1.1,48.48,70.47,0.3,-0.31,37.25,0,0,-0.41,0.19,0.44,0,33.58,48.27,35.45,38.28,33.8,33.65,7.83,0.21,-1.3,-0.61,-0.51,0.58,1.08,-0.14,50,0.44,0,37.1,-0.19,1,0.32,-1.42,1.51,-2.5
2019-20,Nigel Williams-Goss,25,UTA,50,PG,Low Minute,Helper,0,-1.3,-1.36,0.05,3.82,4.58,96.65,38.23,2,76,200,109.14,45.88,43.5,0,4.19,1.4,,-0.25,,18.79,-1.32,84.13,20,99.41,40.99,102.34,46.21,29.69,767.55,0.81,0.77,0.81,-0.08,0,0,0,-0.46,-0.99,-0.02,-0.35,0,0,0,0,0,-0.46,-0.99,-0.02,-0.35,0.79,16.07,-1.1,43.75,24.63,0.18,-0.62,36.78,0,-0.64,-0.49,0,0.76,0,34.51,25.06,38.53,41.87,35.15,32.63,12.7,0.25,-0.82,-0.36,-0.22,0.92,1.25,0,50,0.2,0,29.4,-1.28,2,0.69,-1.65,0.06,-0.39
2021-22,Nik Stauskas,28,MIA/BOS,39,SG,Low Minute,Chaser,0,-0.42,-0.09,-0.33,3.82,4.53,92.45,27.55,5,84,275,96.11,30.91,50.3,0,0.91,3.66,,-0.32,,18,-0.36,93.48,26.67,99.39,49.1,98.44,53.92,44.04,68.15,0,0.49,0.03,-1.43,-0.01,-0.07,-0.24,0.14,0.17,0.02,0.03,25,-0.21,-0.52,-0.21,25,0.14,0.17,0.02,0.03,0.05,30,-0.45,71.43,49.12,0.03,-0.69,36.32,75,0,-0.51,0,0,0,38.09,24.98,38.76,38.08,37.95,34.05,11.27,0.23,-0.23,-0.48,-0.19,0.59,1.19,0,0,0.13,0,23.5,-0.56,,0,-1.72,-0.42,0
2018-19,Nik Stauskas,25,POR/CLE,1015,SG,Off Screen Shooter,Low Activity,-0.4,-2.99,-1.54,-1.45,3.82,4.51,97.19,24.93,5,79,209,104.79,42.86,50.9,0,1.8,1.77,,-0.52,,18.21,-1.03,104.17,36.7,99.38,40.71,97.29,44.71,14.69,14.6,0,0,0,0,-0.05,-0.15,-0.35,0.39,0.19,0.19,0.26,32,0.14,-0.33,0.14,32,0.39,0.19,0.19,0.26,-0.2,63.59,0.79,55.62,51.06,0.05,0.32,38.16,3.57,-0.38,-0.36,0,-0.09,42.11,34.17,24.84,37.94,40.66,34.3,32.71,13.86,0.36,-0.95,-1.11,0.24,0.85,1.04,0,38.89,0.26,0.05,30.2,-0.23,15,0.22,-0.69,-3.2,-1.73
2017-18,Nik Stauskas,24,PHI/BRK,523,SG,Secondary Ball Handler,Point of Attack,0,-2.38,-1.06,-1.32,3.82,4.64,102.04,46.45,12,78,205,107.87,46.67,54.4,0,1.7,1.77,,-0.23,,18.3,-0.73,101.76,38.29,99.37,37.86,106.57,43.39,57.45,379.68,0.67,-0.13,-0.11,-0.92,0.11,-0.03,0.16,0.62,0.64,0.22,0.38,35.9,0.61,-0.49,0.61,35.9,0.62,0.64,0.22,0.38,-0.26,52.81,0.54,64.94,50.49,0.15,0.17,38.88,3.7,-0.7,-0.73,0,0.34,50,33.45,25.65,34.98,35.91,33.85,31.85,19.96,0.69,-0.61,-1.05,-0.13,0.5,1.39,0,25,0.1,-0.96,39.2,-0.06,9,0,-0.59,-1.43,-1.65
2016-17,Nik Stauskas,23,PHI,2188,SG,Movement Shooter,Low Activity,-1.1,-3.1,-1.14,-1.96,3.82,4.54,90.42,45.77,13,74,188,,,33.5,0.91,2.43,2.2,,-0.05,,19.11,-0.04,110.09,49.4,99.35,33.56,104.68,36.11,47.93,9.16,0,0.14,0,0,-0.82,0.19,-1.54,0.34,0.5,0.08,-0.07,26.61,-0.51,-0.09,-0.51,26.61,0.34,0.5,0.08,-0.07,0.23,51.81,0.36,56.62,25.42,0.31,0.71,39.43,6.24,-0.9,-0.79,0,-0.07,70.59,33.81,25.77,37.16,38.63,34.8,32.48,21.85,1.18,-0.64,-0.78,0.35,0.82,1.33,0,23.81,0.26,0.2,26.3,-0.76,29,0.27,-0.62,-2.08,0
2015-16,Nik Stauskas,22,PHI,1809,SG,Movement Shooter,Low Activity,-0.2,-2.45,-1.1,-1.35,3.82,3.82,93.99,21.49,16,82,250,98.28,33.33,41.6,1.55,2.34,1.99,,-0.14,,19.11,-0.17,112.17,49.39,99.35,40.74,101.02,48.71,26.92,501.01,0,0,0,0,-0.94,0.07,-1.56,-0.52,-0.1,-0.82,-1.14,21.52,-0.91,0.39,-0.91,21.52,-0.52,-0.1,-0.82,-1.14,0.46,41.68,-0.53,59.63,25.12,0.23,0.18,36.67,7.65,-0.64,-0.5,0,0.07,57.14,34.08,25.4,34.37,34.94,34.4,32.59,14.42,0.44,-0.75,-0.24,0.22,0.83,1.12,0,34.78,0.32,0.89,28.5,-0.67,33,0.22,-0.9,-1.62,-1.72
2014-15,Nik Stauskas,21,SAC,1126,SG,Movement Shooter,Low Activity,-0.2,-2.55,-0.85,-1.7,3.82,4.75,102.47,39.39,5,78,205,,,44.2,0.09,3.09,1.78,,0.03,,19.4,0.1,108.56,45.99,99.35,43.06,97.6,48.22,52.57,110.59,0.58,0.25,0,-1.74,-0.24,0.06,-0.78,-0.28,-0.48,-0.26,-0.75,20.69,-0.5,-0.19,-0.5,20.69,-0.28,-0.48,-0.26,-0.75,0.31,36.13,-0.49,50.34,25.11,-0.06,0.06,35.78,9.03,-0.35,-0.66,0,0.11,100,35.52,25.35,36.34,37.24,35.69,33.44,6.22,0.08,-1,-0.47,-0.16,0.57,0.94,0,18.18,0.15,0.23,24,-0.67,12,0.27,-1.54,-3.68,-1.26
2022-23,Nikola Jokic,27,DEN,2323,C,Post Scorer,Anchor Big,13.8,7.31,5.55,1.76,3.82,4,102.23,27.25,6,86,290,89.13,25.52,38.4,2.24,2.73,6.13,12.9,-0.13,87.1,19.39,-0.1,94.61,33.01,99.34,38.97,102.46,48.96,52.26,553.34,0.57,0.1,-0.05,-0.24,0.21,0.11,0.25,-0.05,-0.26,0.4,0.66,40.91,-0.25,-0.8,-0.25,40.91,-0.05,-0.26,0.4,0.66,-1.21,33.73,0.02,14.58,26.48,-0.21,-0.24,37.25,8.33,1.99,3.07,0.68,0.01,69.77,34.84,25.86,36.58,38.8,34.86,31.07,8.13,0.7,-0.65,-0.05,2.66,1.65,2.06,1.31,79.04,2.42,0.49,42.5,0.34,68,0.3,2.56,4.14,9.96
2021-22,Nikola Jokic,26,DEN,2476,C,Post Scorer,Anchor Big,15.5,7.8,5.68,2.12,3.82,4.18,101.53,32.34,5,81,225,104.47,44.66,51.7,2.1,2.83,7.15,,-0.01,,18.72,0.13,95.35,32.79,99.3,41.86,96.65,44.91,23.89,52.42,6.67,0.57,0,0,0.22,-0.11,0.28,-0.23,-0.56,0.11,0.01,32.35,-0.14,-2.28,-0.14,32.35,-0.23,-0.56,0.11,0.01,-1.31,31.8,-0.4,21.97,26.27,-0.5,-0.12,34.8,9.74,2.28,2.92,0.51,0.2,69.63,33.91,24.77,37.17,38.34,33.99,31.46,8.39,0.54,-1.01,0.21,2.61,1.75,2.23,1.23,80.1,2.78,0.45,39.5,0.31,82,0.4,2.76,7.8,5.9
2020-21,Nikola Jokic,25,DEN,2488,C,Shot Creator,Anchor Big,14.3,6.83,6.19,0.64,3.82,4.15,,29.56,10,80,235,106.97,42.86,74.54,1.41,2.88,6.23,,-0.12,,18.6,-0.06,95.37,33.82,99.3,34.19,118.71,59.52,39.85,581.76,0,0.49,0.3,-0.96,0.09,-0.16,0,-0.01,-0.82,0.45,0.63,37.5,-0.3,-1.56,-0.3,37.5,-0.01,-0.82,0.45,0.63,-0.85,24.2,-0.34,18.33,26.26,-0.25,0.3,38.78,9.42,1.08,3.48,0.42,0.36,69.35,34.74,29.87,36.72,38,34.77,33,0,0,0,,2.08,1.41,1.8,0.6,73.66,2.85,0.35,42.8,0.37,66,0.44,1.04,0.59,8.96
2019-20,Nikola Jokic,24,DEN,2336,C,Post Scorer,Anchor Big,9.9,4.19,3.14,1.05,3.82,4.22,,28.09,5,77,241,97.25,37.14,78.65,1.71,3.59,5.91,,0.08,,18.98,0.25,97.73,34.3,99.29,39.55,97.82,43.87,44.02,418.35,0,0.3,-0.04,-1.22,-0.1,0.33,-0.47,-0.72,-0.49,-0.4,-0.91,27.03,-0.32,-0.69,-0.32,27.03,-0.72,-0.49,-0.4,-0.91,-0.46,30.53,-0.91,23.81,26.13,-0.06,-0.53,35,7.26,0.88,3.39,0.56,0.16,68.93,36.96,26.25,39.96,40.3,36.92,32.32,19.26,1.01,-0.86,-0.37,1.5,1.48,2.02,0.79,74.7,2.27,0.63,45.1,0.27,71,0.23,1.04,0.79,4.36
2018-19,Nikola Jokic,23,DEN,2504,C,Post Scorer,Anchor Big,11.3,4.63,3.53,1.09,3.82,4.71,,50.35,7,75,185,115.77,31.49,74.07,2.92,3.4,6.23,,0.1,,19.78,0.38,97.61,34.49,99.28,46.18,106.19,59.67,34.46,305.92,0,0.73,0.54,-1.5,-0.43,0.23,-1.22,-0.77,-0.62,-0.47,-0.94,13.79,-0.79,-0.39,-0.79,13.79,-0.77,-0.62,-0.47,-0.94,-0.67,28.76,-1.01,22.39,26.16,-0.15,-0.33,34.47,7.36,1.81,1.36,0.39,-0.02,71.43,33.06,48.95,36.08,38.94,33.83,32.21,13.99,0.5,-1.76,0.06,1.47,1.22,2.3,0.58,80.7,2.85,0.35,45,0.75,88,0.3,1.51,1.76,5.64
2017-18,Nikola Jokic,22,DEN,2443,C,Post Scorer,Anchor Big,11.5,4.83,3.37,1.46,3.82,4.75,,42.06,3,76,186,117.27,29.8,72.68,1.97,3.28,5.9,,-0.18,,19.3,-0.12,97.71,33.41,99.27,32.57,99.55,38.89,15.38,11.09,0,0,0,0,0.18,-0.23,0.22,0.76,-0.48,0.95,1.21,36.67,-0.06,-1.37,-0.06,36.67,0.76,-0.48,0.95,1.21,-1.24,28.99,0.13,27.72,25.59,-0.24,1.05,39.19,3.96,0.32,1.39,0.35,0.29,58.18,36.56,26.46,38.06,39.59,36.6,34.83,15.57,0.72,-1.14,0.24,1.51,1,2.07,0.21,74.36,2.6,0.68,42.1,0.25,57,0.51,1.44,0.31,5.17
